p,q,T
34630.12000000,0.00504000,1625680785188
34644.15000000,0.01443600,1625680787233
34643.69000000,0.01443600,1625680788233
34637.20000000,0.01443600,1625680789245
34643.42000000,0.00336100,1625680790194
34643.42000000,0.01443600,1625680790232
34643.42000000,0.00200000,1625680791153
34643.42000000,0.01443600,1625680791233
34643.42000000,0.03127200,1625680792216
34643.42000000,0.01443600,1625680792231
34636.64000000,0.01443600,1625680792330
34630.67000000,0.05683000,1625680793125
34643.68000000,0.01281100,1625680793230
34643.68000000,0.06964100,1625680794127
34636.64000000,0.00557300,1625680794127
34636.64000000,0.01443600,1625680794245
34631.11000000,0.04287300,1625680795127
34631.11000000,0.01443600,1625680795188
34631.11000000,0.00346900,1625680796130
34641.43000000,0.01443700,1625680796245
34641.43000000,0.03442400,1625680797191
34641.43000000,0.01443700,1625680797231
34641.43000000,0.03019500,1625680798134
34635.00000000,0.01443700,1625680798256
34635.00000000,0.01443700,1625680799204
34627.06000000,0.04021700,1625680800141
34641.49000000,0.01443700,1625680800234
34641.49000000,0.03765900,1625680801205
34641.49000000,0.01443700,1625680801231
34645.25000000,0.01443200,1625680802211
34635.00000000,0.01443700,1625680802211
34635.06000000,0.00937300,1625680803225
34643.41000000,0.00506000,1625680803264
34632.34000000,0.01443400,1625680804213
34628.80000000,0.00733400,1625680805233
34636.88000000,0.00710200,1625680805264
34610.00000000,0.01300600,1625680808248
34617.95000000,0.01445100,1625680809235
34617.95000000,0.01445100,1625680810240
34614.47000000,0.00999000,1625680810747
34614.47000000,0.01444900,1625680811235
34615.68000000,0.01317000,1625680812234
34614.09000000,0.01445100,1625680813234
34614.09000000,0.04207100,1625680813515
34614.09000000,0.01445100,1625680814241
34600.88000000,0.01445100,1625680814459
34600.00000000,0.01378800,1625680814459
34590.00000000,0.01446000,1625680814580
34588.31000000,0.01445100,1625680815212
34588.31000000,0.05224700,1625680815470
34608.55000000,0.01445100,1625680816236
34608.55000000,0.01445100,1625680817233
34609.78000000,0.01445100,1625680818234
34609.78000000,0.03689000,1625680818559
34600.00000000,0.01153800,1625680818559
34600.00000000,0.00291300,1625680818621
34588.31000000,0.01000000,1625680818652
34588.31000000,0.00570700,1625680819188
34596.79000000,0.01445300,1625680820543
34587.97000000,0.00687200,1625680821062
34587.97000000,0.01189200,1625680821189
34587.97000000,0.00256100,1625680821189
34588.31000000,0.01445300,1625680822189
34588.31000000,0.00296200,1625680822557
34639.99000000,0.00722700,1625680823108
34608.54000000,0.01445600,1625680823235
34602.80000000,0.01445600,1625680824233
34639.99000000,0.00721300,1625680824658
34649.99000000,0.00577800,1625680824660
34588.31000000,0.01445600,1625680824688
34577.00000000,0.00979400,1625680825216
34577.00000000,0.00466600,1625680825216
34595.70000000,0.01446200,1625680826239
34590.00000000,0.01446000,1625680827240
34582.27000000,0.01446200,1625680828237
34575.00000000,0.01447000,1625680828708
34574.55000000,0.01446200,1625680828708
34560.00000000,0.00262900,1625680828708
34577.82000000,0.01446400,1625680831234
34579.21000000,0.01446500,1625680832239
34579.20000000,0.01445500,1625680833234
34579.20000000,0.01943000,1625680833616
34579.20000000,0.01446600,1625680834247
34573.63000000,0.01446600,1625680835233
34563.95000000,0.01446600,1625680835738
34560.00000000,0.00726900,1625680835738
34552.67000000,0.01446800,1625680836218
34572.19000000,0.01446700,1625680837239
34574.48000000,0.01446700,1625680838234
34575.15000000,0.01446500,1625680839232
34577.29000000,0.01081500,1625680840237
34577.29000000,0.00365000,1625680840237
34577.29000000,0.01695100,1625680840627
34567.58000000,0.01446500,1625680841300
34557.87000000,0.00248600,1625680841630
34577.09000000,0.01446500,1625680842239
34567.58000000,0.01446500,1625680842753
34555.61000000,0.01446400,1625680843189
34557.87000000,0.00946100,1625680844190
34557.87000000,0.00500300,1625680844190
34555.62000000,0.01446700,1625680845217
34555.62000000,0.00360300,1625680846193
34555.62000000,0.01086000,1625680846193
34555.62000000,0.02364600,1625680846640
34587.23000000,0.01446200,1625680847235
34587.23000000,0.02988000,1625680847702
34587.23000000,0.01446300,1625680848234
34561.94000000,0.01446700,1625680848707
34571.48000000,0.01446900,1625680850233
34581.42000000,0.01446600,1625680851245
34579.63000000,0.01446600,1625680852233
34565.89000000,0.01446600,1625680852768
34555.09000000,0.01446500,1625680853193
34555.09000000,0.00867800,1625680853503
34557.13000000,0.01334400,1625680854190
34557.13000000,0.02694400,1625680854655
34579.85000000,0.01446400,1625680855237
34581.89000000,0.01446400,1625680856237
34581.89000000,0.04685600,1625680856721
34581.89000000,0.01187600,1625680857236
34570.86000000,0.01446400,1625680857368
34559.56000000,0.03525200,1625680857663
34576.50000000,0.01446700,1625680858237
34576.50000000,0.03521100,1625680858751
34576.50000000,0.01446600,1625680859237
34579.19000000,0.01446600,1625680860237
34565.91000000,0.01446600,1625680860935
34554.42000000,0.00578700,1625680861191
34554.42000000,0.00867700,1625680861191
34561.15000000,0.01215400,1625680862195
34561.15000000,0.00231000,1625680862195
34561.15000000,0.04212300,1625680862672
34580.54000000,0.01074600,1625680863233
34580.54000000,0.00371800,1625680863233
34575.90000000,0.01446700,1625680864243
34575.90000000,0.01446800,1625680865243
34574.64000000,0.05370200,1625680865843
34574.64000000,0.00451700,1625680866236
34561.83000000,0.01446700,1625680866360
34553.12000000,0.00956400,1625680866783
34553.12000000,0.00980400,1625680867192
34575.90000000,0.01446600,1625680868234
34571.95000000,0.01446600,1625680869236
34576.04000000,0.01446500,1625680870240
34567.19000000,0.01446500,1625680870914
34560.35000000,0.01445400,1625680871197
34568.98000000,0.01444900,1625680872196
34609.99000000,0.01445000,1625680872925
34618.98000000,0.00911700,1625680873238
34618.98000000,0.00278400,1625680873238
34605.91000000,0.01444900,1625680873803
34586.39000000,0.01445200,1625680874217
34610.98000000,0.01445200,1625680875237
34598.18000000,0.01372000,1625680875918
34585.06000000,0.01445300,1625680876218
34585.06000000,0.01298400,1625680876804
34609.18000000,0.01445300,1625680877233
34607.99000000,0.01445200,1625680878237
34609.08000000,0.01445200,1625680879241
34609.08000000,0.04161800,1625680879872
34609.08000000,0.01445200,1625680880242
34609.08000000,0.01144700,1625680880817
34598.97000000,0.01143500,1625680880817
34598.97000000,0.00301700,1625680880934
34583.17000000,0.01445200,1625680881190
34583.17000000,0.01445200,1625680882192
34560.00000000,0.00200000,1625680882764
34583.17000000,0.02347700,1625680882819
34606.47000000,0.01445200,1625680883234
34607.14000000,0.01242700,1625680884236
34607.14000000,0.00202500,1625680884236
34607.14000000,0.02805300,1625680884827
34598.97000000,0.01029100,1625680884827
34598.97000000,0.00416100,1625680884942
34584.04000000,0.01445200,1625680885191
34584.04000000,0.01973100,1625680885827
34604.82000000,0.01445300,1625680886237
34595.13000000,0.01445300,1625680886939
34581.31000000,0.01445400,1625680887212
34602.05000000,0.01445500,1625680888236
34602.05000000,0.00759600,1625680888893
34602.05000000,0.01445300,1625680889242
34602.05000000,0.03399700,1625680889833
34595.70000000,0.01445300,1625680889951
34584.04000000,0.01445300,1625680890196
34584.04000000,0.04650900,1625680890831
34584.04000000,0.00249200,1625680891191
34595.71000000,0.01445300,1625680891255
34608.95000000,0.01445300,1625680892235
34595.70000000,0.01196100,1625680892951
34583.16000000,0.01445400,1625680893214
34601.49000000,0.00355100,1625680894242
34601.49000000,0.01090300,1625680894242
34601.49000000,0.01445400,1625680895237
34601.49000000,0.01844400,1625680895901
34601.49000000,0.01445500,1625680896237
34601.49000000,0.00607900,1625680896844
34590.72000000,0.01445500,1625680896964
34579.92000000,0.01445500,1625680897191
34581.35000000,0.01445300,1625680898195
34605.91000000,0.01445400,1625680899241
34605.91000000,0.00617000,1625680899909
34605.91000000,0.01445300,1625680900239
34595.25000000,0.00304500,1625680900908
34595.25000000,0.01140800,1625680900963
34584.88000000,0.01103600,1625680901192
34595.25000000,0.00842100,1625680902861
34595.25000000,0.00603200,1625680902918
34587.44000000,0.00238900,1625680903197
34595.25000000,0.01106500,1625680903858
34588.63000000,0.01006600,1625680904192
34606.58000000,0.01445300,1625680907235
34606.58000000,0.01445500,1625680908240
34598.98000000,0.01445800,1625680909246
34596.49000000,0.01445800,1625680910237
34597.87000000,0.01445600,1625680911237
34585.20000000,0.01445800,1625680911994
34577.45000000,0.01445600,1625680912194
34599.92000000,0.01445600,1625680913238
34589.98000000,0.01445600,1625680913992
34580.79000000,0.01445600,1625680914192
34580.79000000,0.01445400,1625680915192
34600.31000000,0.01445500,1625680916248
34599.96000000,0.01445500,1625680917236
34600.00000000,0.01122600,1625680918245
34600.00000000,0.00322900,1625680918245
34602.02000000,0.01445500,1625680919240
34602.02000000,0.03025400,1625680919889
34590.53000000,0.00721600,1625680919889
34590.53000000,0.00723900,1625680920006
34579.72000000,0.01445500,1625680920194
34579.72000000,0.00912200,1625680920931
34612.90000000,0.01445200,1625680921266
34598.97000000,0.01445200,1625680922104
34598.87000000,0.01008300,1625680922195
34621.41000000,0.01444500,1625680923257
34617.67000000,0.01444400,1625680924214
34614.96000000,0.01444500,1625680924214
34609.99000000,0.01407900,1625680925195
34610.76000000,0.00872900,1625680926194
34623.12000000,0.00569400,1625680926261
34624.99000000,0.01445000,1625680927206
34634.31000000,0.01444200,1625680927238
34634.31000000,0.01444200,1625680928238
34634.31000000,0.00595700,1625680928264
34638.32000000,0.01444100,1625680929241
34638.32000000,0.01444200,1625680930245
34622.06000000,0.01444200,1625680930319
34609.66000000,0.01444300,1625680931224
34609.52000000,0.00657200,1625680932193
34609.52000000,0.00787100,1625680932193
34609.51000000,0.00315600,1625680933196
34609.51000000,0.01128700,1625680933196
34610.21000000,0.01444100,1625680934196
34610.21000000,0.00436200,1625680935193
34614.66000000,0.00932200,1625680935193
34636.65000000,0.01444100,1625680936237
34634.57000000,0.01444100,1625680937237
34634.57000000,0.01444100,1625680938250
34634.57000000,0.01266600,1625680938472
34634.57000000,0.01444100,1625680939239
34634.57000000,0.01444100,1625680940236
34634.57000000,0.01590400,1625680940449
34624.98000000,0.01444100,1625680940568
34609.53000000,0.01444400,1625680941219
34609.53000000,0.02506500,1625680941448
34626.58000000,0.01310800,1625680942246
34626.58000000,0.01988800,1625680942453
34626.58000000,0.01444400,1625680943242
34626.58000000,0.00250500,1625680943453
34617.15000000,0.00707800,1625680943453
34617.15000000,0.00736600,1625680943570
34610.43000000,0.01444400,1625680944195
34610.43000000,0.00766100,1625680944452
34630.18000000,0.01444200,1625680945241
34630.18000000,0.01444000,1625680946243
34639.99000000,0.01444000,1625680946456
34640.66000000,0.01331500,1625680947240
34649.34000000,0.00242600,1625680948248
34649.35000000,0.00418300,1625680949245
34649.35000000,0.00930500,1625680949245
34639.99000000,0.01443500,1625680950462
34629.27000000,0.01443400,1625680951194
34629.27000000,0.02276600,1625680951535
34629.27000000,0.01443300,1625680952195
34629.27000000,0.02400500,1625680952469
34649.99000000,0.00579800,1625680952469
34649.99000000,0.00285400,1625680952583
34650.38000000,0.01443300,1625680953240
34650.46000000,0.00597400,1625680954246
34650.46000000,0.00845900,1625680954246
34653.00000000,0.01443300,1625680955239
34652.99000000,0.00200000,1625680955791
34652.99000000,0.00989500,1625680956237
34644.15000000,0.01443300,1625680956487
34635.86000000,0.01443300,1625680957196
34636.64000000,0.01443300,1625680958196
34659.99000000,0.01443000,1625680958677
34664.78000000,0.00867800,1625680958677
34674.99000000,0.01385400,1625680958677
34689.99000000,0.01441600,1625680958677
34699.99000000,0.01153600,1625680958677
34709.99000000,0.01441000,1625680958677
34724.99000000,0.01440000,1625680958677
34739.99000000,0.01440000,1625680958677
34749.99000000,0.01439000,1625680958677
34759.99000000,0.01439000,1625680958677
34774.99000000,0.00813800,1625680958677
34653.30000000,0.01443100,1625680959244
34647.99000000,0.01443100,1625680959607
34638.18000000,0.01443100,1625680960195
34657.66000000,0.01443200,1625680961240
34656.64000000,0.01443100,1625680962238
34647.99000000,0.01443100,1625680962622
34635.01000000,0.01443300,1625680963223
34654.41000000,0.01443400,1625680964242
34641.92000000,0.01443400,1625680964718
34629.02000000,0.01444000,1625680964938
34629.02000000,0.01443700,1625680965227
34625.00000000,0.01445000,1625680965667
34629.02000000,0.00575600,1625680966196
34635.26000000,0.00360500,1625680966609
34636.64000000,0.01443700,1625680967240
34649.27000000,0.01443800,1625680968244
34649.27000000,0.01519600,1625680968675
34649.27000000,0.01443800,1625680969243
34636.64000000,0.00693000,1625680969672
34636.64000000,0.00750000,1625680969726
34631.17000000,0.01443800,1625680969726
34620.07000000,0.01053900,1625680970219
34636.64000000,0.00323000,1625680971616
34636.64000000,0.00323000,1625680971673
34636.64000000,0.00796000,1625680972239
34644.16000000,0.01443700,1625680973243
34646.21000000,0.01443800,1625680974244
34646.21000000,0.00233200,1625680974682
34646.21000000,0.01443800,1625680975243
34647.06000000,0.01443800,1625680976242
34636.64000000,0.01442000,1625680976742
34636.64000000,0.01204200,1625680976742
34636.64000000,0.00225100,1625680976799
34640.39000000,0.01443900,1625680978245
34710.00000000,0.01441000,1625680979244
34640.00000000,0.01443800,1625680980240
34640.00000000,0.01983800,1625680980689
34640.00000000,0.01444000,1625680981240
34640.00000000,0.02978100,1625680981628
34628.06000000,0.01444000,1625680981745
34616.83000000,0.01444000,1625680982198
34616.83000000,0.05589300,1625680982706
34633.16000000,0.01302800,1625680983244
34635.84000000,0.01444000,1625680984241
34635.84000000,0.03064900,1625680984743
34628.06000000,0.01444000,1625680984743
34616.83000000,0.01444100,1625680985218
34615.84000000,0.01444100,1625680986194
34614.83000000,0.01031100,1625680987222
34616.83000000,0.00309900,1625680987222
34616.42000000,0.01169600,1625680988747
34616.42000000,0.00200000,1625680988893
34630.48000000,0.01444200,1625680990218
34630.48000000,0.01444300,1625680991215
34628.24000000,0.01393900,1625680992217
34627.29000000,0.01364800,1625680993216
34627.29000000,0.03537000,1625680993757
34627.29000000,0.01444300,1625680994222
34627.29000000,0.00246500,1625680994757
34618.89000000,0.01250000,1625680994757
34610.00000000,0.01445000,1625680994872
34607.90000000,0.01444500,1625680995204
34607.90000000,0.01444500,1625680996193
34606.88000000,0.00980100,1625680997193
34606.88000000,0.00464400,1625680997193
34605.09000000,0.00364200,1625680998204
34619.70000000,0.00719000,1625680999820
34630.72000000,0.01444200,1625681003233
34630.72000000,0.01444200,1625681004219
34630.72000000,0.01444200,1625681005220
34630.72000000,0.00858000,1625681005956
34630.72000000,0.01444200,1625681006220
34630.72000000,0.02445500,1625681006876
34622.18000000,0.00789500,1625681006876
34622.18000000,0.00654700,1625681006992
34612.12000000,0.01444200,1625681007191
34612.12000000,0.02409200,1625681007889
34630.98000000,0.01444200,1625681008217
34630.98000000,0.01103500,1625681009223
34630.98000000,0.00340700,1625681009223
34630.98000000,0.04616200,1625681009965
34622.18000000,0.00284300,1625681009965
34622.18000000,0.01159900,1625681010085
34612.12000000,0.01444200,1625681010191
34612.12000000,0.02296400,1625681010974
34632.33000000,0.01444200,1625681011227
34632.33000000,0.01231600,1625681012228
34632.33000000,0.00212600,1625681012228
34632.33000000,0.04759600,1625681012991
34622.22000000,0.00689200,1625681012991
34622.22000000,0.00755000,1625681013108
34612.46000000,0.01444200,1625681013193
34612.46000000,0.03249600,1625681013992
34630.98000000,0.01444200,1625681014220
34630.98000000,0.02341500,1625681015059
34630.98000000,0.01444200,1625681015225
34630.78000000,0.01444200,1625681016220
34630.78000000,0.00200000,1625681016861
34630.78000000,0.01444200,1625681017221
34630.78000000,0.00673600,1625681017319
34622.22000000,0.01444200,1625681017319
34600.00000000,0.01446000,1625681017319
34590.00000000,0.01446000,1625681017319
34575.00000000,0.01447000,1625681017319
34560.00000000,0.01247000,1625681017319
34552.67000000,0.00886400,1625681017319
34540.66000000,0.05714000,1625681017319
34612.46000000,0.00898500,1625681018194
34612.46000000,0.00545700,1625681018194
34612.47000000,0.01444200,1625681019192
34612.70000000,0.01444200,1625681020192
34612.70000000,0.00493800,1625681021198
34623.50000000,0.00949800,1625681021198
34639.99000000,0.01355900,1625681022467
34630.39000000,0.01443500,1625681023199
34630.39000000,0.02613900,1625681024032
34649.99000000,0.01444000,1625681024032
34650.65000000,0.01443500,1625681024220
34650.65000000,0.01445000,1625681024358
34650.87000000,0.01443500,1625681025218
34650.87000000,0.05748200,1625681026091
34650.87000000,0.01443500,1625681026217
34650.87000000,0.01445000,1625681026225
34639.99000000,0.01443500,1625681027097
34632.90000000,0.01443300,1625681027192
34632.90000000,0.02874000,1625681028036
34652.98000000,0.01443300,1625681028219
34653.94000000,0.01443300,1625681029217
34654.71000000,0.01443100,1625681030222
34654.71000000,0.01000000,1625681030385
34646.05000000,0.01443200,1625681031156
34642.17000000,0.01442900,1625681031194
34650.85000000,0.01442600,1625681032197
34659.99000000,0.01443000,1625681033172
34674.99000000,0.01443000,1625681033172
34680.91000000,0.01441900,1625681033233
34688.56000000,0.00491900,1625681034220
34682.17000000,0.00949800,1625681034222
34688.56000000,0.00686900,1625681034309
34688.56000000,0.01231200,1625681035053
34682.16000000,0.01441700,1625681035053
34669.92000000,0.01441700,1625681035194
34664.94000000,0.01442000,1625681036216
34672.02000000,0.01254000,1625681037220
34672.02000000,0.01442100,1625681038219
34672.71000000,0.01442100,1625681039221
34661.38000000,0.00596800,1625681040160
34682.98000000,0.01442100,1625681040236
34681.39000000,0.01441700,1625681045278
34661.15000000,0.01440300,1625681046237
34689.99000000,0.01439100,1625681047218
34699.99000000,0.01436400,1625681048214
34709.99000000,0.01434400,1625681049212
34701.86000000,0.00820500,1625681050209
34720.95000000,0.01440500,1625681051223
34711.00000000,0.00357800,1625681051490
34711.00000000,0.01082700,1625681051546
34650.00000000,0.00200000,1625681051579
34691.42000000,0.01440500,1625681052210
34691.42000000,0.00307400,1625681052371
34717.95000000,0.01440500,1625681053225
34721.00000000,0.01440500,1625681054222
34718.98000000,0.01440900,1625681055227
34717.16000000,0.01440900,1625681056219
34717.16000000,0.00848600,1625681057226
34712.34000000,0.00592300,1625681057226
34712.34000000,0.02557600,1625681057479
34702.00000000,0.01440900,1625681057479
34684.29000000,0.01440900,1625681058197
34713.94000000,0.01440900,1625681059219
34702.00000000,0.00322800,1625681059650
34693.97000000,0.00865200,1625681060478
34693.97000000,0.00576000,1625681060700
34678.20000000,0.00289200,1625681061211
34706.86000000,0.01441200,1625681062223
34706.86000000,0.01426200,1625681062549
34706.86000000,0.01148400,1625681063234
34697.89000000,0.01441100,1625681063297
34679.25000000,0.01118500,1625681063493
34706.54000000,0.01441100,1625681064224
34697.89000000,0.01441100,1625681064759
34680.00000000,0.01440700,1625681065201
34695.00000000,0.00514600,1625681066210
34718.81000000,0.01440600,1625681067221
34709.69000000,0.01440600,1625681067710
34694.61000000,0.00308300,1625681068197
34694.61000000,0.00308300,1625681068197
34709.71000000,0.00518800,1625681068595
34709.71000000,0.00305200,1625681068653
34693.87000000,0.00213600,1625681069194
34722.67000000,0.01440500,1625681070218
34724.99000000,0.01439300,1625681071203
34730.76000000,0.00804300,1625681072213
34731.35000000,0.00287800,1625681073985
34731.81000000,0.01439700,1625681075808
34720.60000000,0.01546600,1625681075808
34717.04000000,0.01439900,1625681076213
34717.04000000,0.02618800,1625681076907
34739.99000000,0.01440000,1625681076907
34744.32000000,0.01439400,1625681077218
34749.99000000,0.01439000,1625681078020
34750.84000000,0.00812300,1625681078227
34750.84000000,0.00627100,1625681078227
34750.06000000,0.04656700,1625681079008
34741.83000000,0.01438900,1625681080213
34759.99000000,0.01438400,1625681081201
34766.83000000,0.01438200,1625681082234
34774.18000000,0.00278800,1625681083225
34773.16000000,0.00237900,1625681084224
34766.87000000,0.01438800,1625681085226
34766.87000000,0.01439100,1625681086229
34764.46000000,0.00610300,1625681088228
34756.99000000,0.01438600,1625681088323
34743.87000000,0.01438900,1625681089216
34739.94000000,0.01438600,1625681090199
34741.25000000,0.00765500,1625681091207
34741.25000000,0.00673400,1625681091207
34739.27000000,0.01438900,1625681092211
34739.27000000,0.01989100,1625681092436
34764.00000000,0.01438500,1625681093230
34760.49000000,0.01438500,1625681093649
34750.00000000,0.00739500,1625681094210
34758.83000000,0.00649100,1625681094592
34749.75000000,0.01438500,1625681095199
34774.99000000,0.00287800,1625681097008
34757.01000000,0.01439100,1625681097224
34743.93000000,0.01439200,1625681097555
34733.98000000,0.00986000,1625681098198
34733.98000000,0.00453200,1625681098198
34721.44000000,0.00949300,1625681099211
34721.44000000,0.00490400,1625681099211
34712.80000000,0.01439800,1625681100216
34712.80000000,0.01440000,1625681101215
34742.85000000,0.01439700,1625681102283
34738.80000000,0.01439800,1625681103225
34738.81000000,0.01439700,1625681104222
34738.81000000,0.03140400,1625681104511
34738.81000000,0.01439800,1625681105234
34738.80000000,0.01439800,1625681106223
34729.21000000,0.01439800,1625681106567
34715.72000000,0.01439800,1625681107214
34711.11000000,0.01440000,1625681108214
34732.94000000,0.01440100,1625681109224
34731.61000000,0.01440100,1625681110221
34774.99000000,0.00719700,1625681110348
34774.99000000,0.00430500,1625681110358
34730.17000000,0.01440000,1625681111225
34732.77000000,0.00955700,1625681112230
34732.77000000,0.00484300,1625681112230
34732.77000000,0.01473200,1625681112469
34725.00000000,0.01440000,1625681112469
34722.56000000,0.01307100,1625681112469
34713.68000000,0.01440100,1625681113215
34713.68000000,0.02647300,1625681113472
34729.22000000,0.01440100,1625681114225
34729.22000000,0.01301000,1625681114527
34729.22000000,0.01440100,1625681115226
34729.89000000,0.01440100,1625681116227
34720.41000000,0.01440100,1625681116584
34710.59000000,0.01440100,1625681117213
34710.99000000,0.00766200,1625681118207
34710.99000000,0.00673900,1625681118207
34710.99000000,0.01487100,1625681118483
34730.17000000,0.01440100,1625681119222
34730.17000000,0.00878600,1625681119542
34730.17000000,0.01439800,1625681120222
34752.60000000,0.01438900,1625681121235
34770.14000000,0.00739400,1625681122232
34770.14000000,0.00699100,1625681122232
34770.14000000,0.01209400,1625681122605
34758.91000000,0.01438500,1625681122605
34743.87000000,0.01438500,1625681123215
34766.87000000,0.01438700,1625681124232
34764.06000000,0.01438500,1625681125245
34758.90000000,0.01438500,1625681125723
34741.33000000,0.01438400,1625681126201
34741.33000000,0.01209400,1625681126614
34773.08000000,0.01004700,1625681127224
34773.08000000,0.00433700,1625681127224
34772.69000000,0.01438400,1625681128228
34761.41000000,0.01438400,1625681128724
34752.39000000,0.01438400,1625681129197
34772.59000000,0.01438400,1625681130223
34772.59000000,0.01438400,1625681131233
34772.46000000,0.01438400,1625681132223
34772.53000000,0.01312800,1625681133223
34761.41000000,0.01438400,1625681133679
34749.73000000,0.01438400,1625681134207
34750.07000000,0.01438400,1625681135199
34750.01000000,0.01438400,1625681136201
34750.01000000,0.01261400,1625681137196
34750.07000000,0.01802200,1625681137626
34772.24000000,0.01438400,1625681138224
34772.24000000,0.06639800,1625681138688
34772.24000000,0.01212500,1625681139231
34753.56000000,0.01438800,1625681139290
34733.75000000,0.01438900,1625681140216
34737.62000000,0.01439000,1625681141212
34732.24000000,0.01104200,1625681142202
34732.24000000,0.00334800,1625681142202
34733.36000000,0.01439000,1625681143207
34733.36000000,0.00452900,1625681144201
34745.81000000,0.01439500,1625681147230
34735.87000000,0.00261500,1625681147998
34739.95000000,0.01439300,1625681148741
34729.85000000,0.01240400,1625681149201
34729.85000000,0.00397800,1625681149823
34757.78000000,0.01439100,1625681150231
34758.69000000,0.01439000,1625681151229
34758.69000000,0.00280300,1625681151886
34758.69000000,0.01438700,1625681152225
34763.57000000,0.01438800,1625681153234
34763.57000000,0.00952100,1625681154224
34763.57000000,0.00486700,1625681154224
34761.36000000,0.01438800,1625681155224
34761.36000000,0.01743300,1625681155981
34752.27000000,0.01438800,1625681155981
34728.90000000,0.01425900,1625681156228
34728.90000000,0.01770800,1625681157043
34760.00000000,0.01438900,1625681157229
34761.36000000,0.01438900,1625681158229
34746.72000000,0.01439000,1625681159217
34733.23000000,0.01439000,1625681160201
34743.99000000,0.01310300,1625681161231
34758.16000000,0.01439100,1625681162226
34761.00000000,0.01438800,1625681163228
34761.00000000,0.05702000,1625681163976
34761.00000000,0.01438700,1625681164235
34764.46000000,0.01438600,1625681165225
34764.46000000,0.04427700,1625681165962
34756.42000000,0.00490500,1625681165962
34756.42000000,0.00948100,1625681166021
34745.45000000,0.01438600,1625681166203
34745.45000000,0.01438400,1625681167203
34750.95000000,0.01438100,1625681168205
34755.39000000,0.01438100,1625681169202
34774.99000000,0.01438000,1625681169332
34777.77000000,0.01438100,1625681170223
34777.77000000,0.01438000,1625681171232
34775.41000000,0.01437900,1625681172229
34775.41000000,0.00879700,1625681172276
34773.33000000,0.01437900,1625681172276
34760.90000000,0.00216500,1625681173213
34760.90000000,0.00462100,1625681173213
34767.08000000,0.01438200,1625681174230
34763.73000000,0.01438300,1625681175226
34771.73000000,0.01438400,1625681176231
34763.66000000,0.01438300,1625681177240
34752.00000000,0.00254700,1625681178200
34766.97000000,0.01438200,1625681179230
34768.47000000,0.00906300,1625681180236
34768.47000000,0.00531800,1625681180292
34757.62000000,0.01438300,1625681181215
34768.47000000,0.00861200,1625681183128
34768.47000000,0.00457400,1625681183185
34757.17000000,0.00403800,1625681183201
34765.33000000,0.00419700,1625681185131
34765.33000000,0.00419700,1625681185187
34768.46000000,0.00489600,1625681186133
34768.46000000,0.00489600,1625681186193
34781.38000000,0.01438000,1625681188223
34781.38000000,0.01438200,1625681189226
34781.38000000,0.02271100,1625681190194
34781.38000000,0.01438200,1625681190230
34781.38000000,0.00740000,1625681191145
34767.49000000,0.01438200,1625681191265
34755.04000000,0.03146000,1625681192148
34780.74000000,0.01438100,1625681192227
34780.80000000,0.01713000,1625681195158
34780.80000000,0.01437900,1625681195234
34780.80000000,0.00895000,1625681196154
34774.73000000,0.01437900,1625681196277
34761.81000000,0.00631900,1625681197213
34780.82000000,0.01438000,1625681198227
34772.66000000,0.01438000,1625681199276
34780.74000000,0.01438000,1625681201226
34780.74000000,0.01367000,1625681202227
34780.74000000,0.00350200,1625681202285
34780.74000000,0.01604500,1625681203170
34780.74000000,0.00779300,1625681203232
34767.00000000,0.01438200,1625681203294
34755.13000000,0.00516500,1625681204204
34756.55000000,0.00921700,1625681204204
34756.55000000,0.00932600,1625681205202
34770.96000000,0.00372000,1625681205286
34760.65000000,0.00227700,1625681206200
34760.79000000,0.01210300,1625681206200
34760.79000000,0.01438000,1625681207202
34781.38000000,0.01438000,1625681208227
34781.38000000,0.01438000,1625681209229
34781.38000000,0.01438000,1625681210232
34781.56000000,0.01438000,1625681211223
34781.56000000,0.01438000,1625681212232
34780.73000000,0.01438000,1625681213229
34780.73000000,0.00258600,1625681213256
34770.96000000,0.00876400,1625681213317
34770.96000000,0.00430100,1625681214195
34760.00000000,0.01438000,1625681214201
34760.00000000,0.01438100,1625681215213
34760.01000000,0.00445000,1625681216203
34780.53000000,0.01438000,1625681217225
34780.43000000,0.00608800,1625681218228
34780.43000000,0.01438100,1625681219229
34780.43000000,0.01357900,1625681219280
34780.43000000,0.01438100,1625681220230
34779.99000000,0.01438100,1625681222230
34777.43000000,0.01438100,1625681223225
34777.43000000,0.00535900,1625681224225
34769.19000000,0.01438100,1625681225281
34762.51000000,0.01438100,1625681226213
34774.83000000,0.01438000,1625681227231
34780.43000000,0.01438000,1625681228231
34780.43000000,0.00690300,1625681229225
34780.43000000,0.00655700,1625681229225
34780.57000000,0.01438000,1625681230231
34772.35000000,0.01438000,1625681230296
34763.06000000,0.01438000,1625681231203
34764.74000000,0.01438000,1625681232202
34764.74000000,0.01438000,1625681233202
34780.53000000,0.01438000,1625681234229
34772.37000000,0.01438000,1625681234472
34763.52000000,0.01413900,1625681235201
34764.74000000,0.01438000,1625681236214
34764.74000000,0.00666200,1625681236356
34780.43000000,0.01438000,1625681237245
34772.37000000,0.01438000,1625681237518
34765.34000000,0.01438000,1625681238202
34765.34000000,0.01261400,1625681239202
